id,attachment_file_id,name,description,spot_x,spot_y,target_uid,radius_in_percent,stroke_color,stroke_width,fill_color,fill_opacity,with_cross,created_at,updated_at
764,42046,939,,11.5234375,6.93359375,20131125170157-655463,2,blue,10.24,blue,0,,2013-11-25 17:02:06.322363,2013-11-25 17:02:06.322363
765,42060,939,,50.78125,34.9609375,20131126163558-905033,2,blue,10.24,blue,0,,2013-11-26 16:36:04.418154,2013-11-26 16:36:04.418154
766,42060,940,,54.1015625,38.57421875,20131126163605-788050,2,blue,10.24,blue,0,,2013-11-26 16:36:10.843196,2013-11-27 10:37:36.578694
767,42060,941,,51.85546875,43.1640625,20131126163611-388321,2,blue,10.24,blue,0,,2013-11-26 16:36:15.611601,2013-11-27 10:37:36.595551
768,42060,944,,72.65625,32.8125,20131126163616-589531,2,blue,10.24,blue,0,,2013-11-26 16:36:24.582408,2013-11-27 10:37:36.610292
769,42060,945,,94.7265625,50.9765625,20131126163625-593602,2,blue,10.24,blue,0,,2013-11-26 16:36:29.32578,2013-11-27 10:37:36.620182
770,42060,946,,23.4375,30.46875,20131126163630-141983,2,blue,10.24,blue,0,,2013-11-26 16:36:34.372794,2013-11-27 10:37:36.635018
771,42060,948,,11.328125,7.03125,20131126163635-574777,2,blue,10.24,blue,0,,2013-11-26 16:36:41.08529,2013-11-27 10:37:36.645311
772,42061,955,,22.65625,60.9375,20131126170236-535436,2,blue,10.24,blue,0,,2013-11-26 17:02:42.6088,2013-11-27 10:37:36.660261
773,42061,969,,27.05078125,48.046875,20131126170243-660982,2,blue,10.24,blue,0,,2013-11-26 17:02:48.564682,2013-11-27 10:37:36.670059
774,42061,989,,26.5625,57.32421875,20131126170249-945291,2,blue,10.24,blue,0,,2013-11-26 17:02:54.784116,2013-11-27 10:37:36.678648
775,42061,990,,27.9296875,54.19921875,20131126170255-404933,2,blue,10.24,blue,0,,2013-11-26 17:03:01.470883,2013-11-27 10:37:36.693687
776,42061,991,,91.11328125,5.56640625,20131126170302-544730,2,blue,10.24,blue,0,,2013-11-26 17:03:09.931619,2013-11-27 10:37:36.703482
777,42061,1046,,57.71484375,41.89453125,20131126170310-962279,2,blue,10.24,blue,0,,2013-11-26 17:03:15.010129,2013-11-27 10:37:36.718825
778,42062,980,,60.25390625,33.7890625,20131126171811-411137,2,blue,10.24,blue,0,,2013-11-26 17:18:18.053473,2013-11-27 10:37:36.728438
779,42062,981,,51.3671875,15.91796875,20131126171818-336158,2,blue,10.24,blue,0,,2013-11-26 17:18:23.470749,2013-11-27 10:37:36.737079
780,42062,982,,39.6484375,27.63671875,20131126171824-309298,2,blue,10.24,blue,0,,2013-11-26 17:18:28.463081,2013-11-27 10:37:36.752356
781,42062,985,,30.56640625,27.34375,20131126171829-383172,2,blue,10.24,blue,0,,2013-11-26 17:18:35.888669,2013-11-27 10:37:36.762048
782,42062,986,,34.5703125,65.72265625,20131126171836-144618,2,blue,10.24,blue,0,,2013-11-26 17:18:42.639859,2013-11-27 10:37:36.777071
783,42063,1588,,28.515625,30.2734375,20131126173212-191611,2,blue,10.24,blue,0,,2013-11-26 17:32:18.726001,2013-11-27 10:37:36.786362
784,42063,1589,,39.55078125,61.62109375,20131126173225-949234,2,blue,10.24,blue,0,,2013-11-26 17:32:29.784407,2013-11-27 10:37:36.79532
785,42063,1591,,84.375,31.93359375,20131126173236-765986,2,blue,10.24,blue,0,,2013-11-26 17:32:44.023944,2013-11-27 10:37:36.810222
786,42063,1592,,74.70703125,28.90625,20131126173251-351045,2,blue,10.24,blue,0,,2013-11-26 17:32:55.608483,2013-11-27 10:37:36.820262
787,42063,1593,,70.21484375,12.01171875,20131126173302-289547,2,blue,10.24,blue,0,,2013-11-26 17:33:07.380556,2013-11-27 10:37:36.835203
788,42064,1595,,53.80859375,28.515625,20131126173549-781128,2,blue,10.24,blue,0,,2013-11-26 17:35:56.760973,2013-11-27 10:37:36.845097
789,42064,1596,,16.89453125,44.82421875,20131126173603-540830,2,blue,10.24,blue,0,,2013-11-26 17:36:07.783422,2013-11-27 10:37:36.853283
790,42064,1597,,19.04296875,39.74609375,20131126173615-915521,2,blue,10.24,blue,0,,2013-11-26 17:36:22.961403,2013-11-27 10:37:36.861942
791,42064,1640,,33.203125,49.90234375,20131126173629-776072,2,blue,10.24,blue,0,,2013-11-26 17:36:35.695458,2013-11-27 10:37:36.877189
792,42064,1641,,42.87109375,25.9765625,20131126173642-292248,2,blue,10.24,blue,0,,2013-11-26 17:36:47.765647,2013-11-27 10:37:36.886815
793,42064,1642,,10.9375,47.0703125,20131126173654-922175,2,blue,10.24,blue,0,,2013-11-26 17:36:59.08359,2013-11-27 10:37:36.895167
794,42064,1645,,68.5546875,48.14453125,20131126173706-742516,2,blue,10.24,blue,0,,2013-11-26 17:37:10.814478,2013-11-27 10:37:36.910292
795,42064,1647,,83.69140625,56.8359375,20131126173717-997916,2,blue,10.24,blue,0,,2013-11-26 17:37:22.618228,2013-11-27 10:37:36.920007
796,42064,1646,,93.359375,61.42578125,20131126173729-077240,2,blue,10.24,blue,0,,2013-11-26 17:37:35.245452,2013-11-27 10:37:36.928404
797,42065,1649,,39.35546875,61.03515625,20131126173831-938206,2,blue,10.24,blue,0,,2013-11-26 17:38:37.671243,2013-11-27 10:37:36.94383
798,42065,1650,,60.05859375,30.078125,20131126173844-941110,2,blue,10.24,blue,0,,2013-11-26 17:38:49.595687,2013-11-27 10:37:36.953684
799,42065,1651,,60.9375,17.3828125,20131126173856-911863,2,blue,10.24,blue,0,,2013-11-26 17:39:05.482289,2013-11-27 10:37:36.969249
800,42066,1701,,79.4921875,28.515625,20131126174043-717381,2,blue,10.24,blue,0,,2013-11-26 17:40:50.666276,2013-11-27 10:37:36.978746
801,42066,1702,,78.22265625,39.453125,20131126174057-316507,2,blue,10.24,blue,0,,2013-11-26 17:41:04.694119,2013-11-27 10:37:36.993765
802,42066,1703,,64.35546875,17.08984375,20131126174111-432545,2,blue,10.24,blue,0,,2013-11-26 17:41:17.712009,2013-11-27 10:37:37.003775
803,42066,1705,,40.33203125,39.453125,20131126174124-914250,2,blue,10.24,blue,0,,2013-11-26 17:41:29.54577,2013-11-27 10:37:37.127862
804,42066,1706,,51.66015625,29.296875,20131126174136-341155,2,blue,10.24,blue,0,,2013-11-26 17:41:42.615763,2013-11-27 10:37:37.177614
805,42066,1707,,80.17578125,60.83984375,20131126174149-331322,2,blue,10.24,blue,0,,2013-11-26 17:41:56.323872,2013-11-27 10:37:37.21072
806,42066,1708,,80.2734375,65.33203125,20131126174203-943058,2,blue,10.24,blue,0,,2013-11-26 17:42:08.644239,2013-11-27 10:37:37.244697
807,42066,1722,,88.18359375,37.6953125,20131126174221-075600,2,blue,10.24,blue,0,,2013-11-26 17:42:27.68041,2013-11-27 10:37:37.262306
808,42067,1717,,43.359375,31.8359375,20131126174317-636125,2,blue,10.24,blue,0,,2013-11-26 17:43:24.647586,2013-11-27 10:37:37.295152
809,42067,1718,,62.6953125,34.86328125,20131126174331-590441,2,blue,10.24,blue,0,,2013-11-26 17:43:36.797436,2013-11-27 10:37:37.328691
810,42068,1731,,35.25390625,59.5703125,20131126174415-946873,2,blue,10.24,blue,0,,2013-11-26 17:44:22.841309,2013-11-27 10:37:37.343744
811,42068,1732,,77.83203125,19.140625,20131126174429-805047,2,blue,10.24,blue,0,,2013-11-26 17:44:33.050111,2013-11-27 10:37:37.353781
812,42069,1734,,50.29296875,32.2265625,20131126174529-671929,2,blue,10.24,blue,0,,2013-11-26 17:45:38.077386,2013-11-27 10:37:37.368865
813,42069,1735,,49.51171875,42.67578125,20131126174544-665464,2,blue,10.24,blue,0,,2013-11-26 17:45:51.97152,2013-11-27 10:37:37.378678
814,42070,1737/1737,,49.12109375,38.96484375,20131126174625-663226,2,blue,10.24,blue,0,,2013-11-26 17:46:32.106334,2013-11-26 17:46:32.106334
815,42161,ref-ol-sc,,50,50,20131213180559-432959,2,blue,12.2,blue,0,,2013-12-13 18:21:05.173743,2013-12-13 18:21:05.173743
816,42162,ref-ol-sc,,56.3,52.3,20131213180559-432959,2,blue,12.2,blue,0,,2013-12-13 18:22:32.96469,2013-12-13 18:22:32.96469
817,42162,ref-gl-pjr1,,46.7,42.7,20110514202820-438-405,2,green,12.2,blue,0,f,2013-12-13 18:24:25.787586,2013-12-13 18:25:00.349517
818,42162,ref-gl-dr1a1,,45.7,58.3,20110514202826-190-901,2,red,12.2,blue,0,f,2013-12-13 18:25:25.826816,2013-12-13 18:25:34.410958
819,13500,ol-sc,,21.7,41.3,20131217182455-644418,2,green,11.74,blue,0,f,2013-12-17 18:40:55.142238,2013-12-17 21:28:13.443205
820,13500,gl-SA86-orig,,38.7,32,20131217183104-292831,2,red,11.74,blue,0,f,2013-12-17 18:41:41.188822,2013-12-17 21:31:43.1072
821,13500,gl-SA86a,,38,47.7,20131217183127-606086,2,red,11.74,blue,0,f,2013-12-17 21:27:33.57455,2013-12-17 21:31:35.04425
822,13500,gl-SA86d,,40.3,73.7,20131217183200-546822,2,red,11.74,blue,0,f,2013-12-17 21:28:39.940985,2013-12-17 21:31:27.290457
823,13500,gl-JA1-orig,,54.3,24.3,20131217183254-791420,2,blue,11.74,blue,0,,2013-12-17 21:29:08.097767,2013-12-17 21:29:08.097767
824,13500,gl-JA1a,,59.3,40.3,20131217183316-105592,2,blue,11.74,blue,0,,2013-12-17 21:29:29.117941,2013-12-17 21:29:29.117941
825,13500,gl-JA1b,,58,52.3,20131217183330-529637,2,blue,11.74,blue,0,,2013-12-17 21:30:25.902547,2013-12-17 21:30:25.902547
826,13500,gl-JA1c,,56.7,67,20131217183338-582321,2,blue,11.74,blue,0,,2013-12-17 21:30:45.866876,2013-12-17 21:30:45.866876
827,13500,gl-JA1d,,57,78,20131217183345-163766,2,blue,11.74,blue,0,,2013-12-17 21:31:07.781033,2013-12-17 21:31:07.781033
828,42571,grt1,,64,56.3,20140213150013-263954,2,blue,12.63,blue,0,,2014-02-13 15:01:10.879661,2014-02-13 15:01:10.879661
829,42571,grt2,,77.7,54,20140213150021-645094,2,blue,12.63,blue,0,,2014-02-13 15:01:55.492297,2014-02-13 15:01:55.492297
830,42602,Gar1,,58.3,17.2192006950478,20140219195713-744493,2,blue,23.02,blue,0,,2014-02-19 20:04:21.771333,2014-02-19 20:04:21.771333
831,42602,Gar2,,46.3,14.2192006950478,20140219195723-828746,2,blue,23.02,blue,0,,2014-02-19 20:05:12.791416,2014-02-19 20:05:12.791416
832,42602,Gar3,,11.3,20.2192006950478,20140219195734-524424,2,blue,23.02,blue,0,,2014-02-19 20:05:40.34532,2014-02-19 20:05:40.34532
